company_id,company_name,industry,state,company_age_years,annual_revenue_cr,ebitda_cr,net_profit_cr,total_debt_cr,net_worth_cr,capacity_utilization_pct,employee_count,gst_turnover_cr,bank_credit_flow_cr,litigation_cases,auditor_flag,promoter_experience_years,past_default_flag,industry_risk_score,news_sentiment_score,collateral_value_cr,credit_rating,loan_amount_requested_cr,debt_to_ebitda,profit_margin_pct,gst_bank_gap_cr,collateral_coverage_ratio
906,Corp_906,Infrastructure,Karnataka,25,333.83,183.5,45.72,31.65,521.03,76.9,1226,936.34,949.32,1,0,17,0,2,1,172.57,CCC,149.7,0.17,13.7,-12.98,1.15
907,Corp_907,IT Services,Uttar Pradesh,19,142.29,109.82,-13.98,628.3,580.53,49.4,69,670.87,1107.39,0,0,27,0,9,-5,430.39,AA,79.92,5.72,-9.83,-436.52,5.39
908,Corp_908,IT Services,Tamil Nadu,22,776.18,64.43,36.84,390.6,638.98,62.3,1262,939.87,318.37,1,0,20,0,9,2,483.46,BBB,86.51,6.06,4.75,621.5,5.59
909,Corp_909,Steel,Rajasthan,25,407.73,180.13,88.33,456.03,107.78,64.1,4585,509.99,1131.87,1,0,24,0,3,-1,859.06,BBB,245.9,2.53,21.66,-621.88,3.49
910,Corp_910,Textiles,Delhi,24,370.27,99.82,22.35,673.84,81.55,64.2,1049,138.67,907.55,2,0,20,0,6,0,626.95,AAA,279.43,6.75,6.04,-768.88,2.24
911,Corp_911,Pharma,Tamil Nadu,12,828.17,217.44,-5.07,274.17,262.52,88.7,2346,1253.48,63.75,0,0,9,0,5,5,222.65,AA,30.64,1.26,-0.61,1189.73,7.27
912,Corp_912,Infrastructure,Gujarat,6,654.19,132.8,113.78,470.53,496.2,63.4,4888,1003.76,1246.56,3,0,17,0,6,5,739.98,AAA,23.35,3.54,17.39,-242.8,31.69
913,Corp_913,Infrastructure,Punjab,30,537.22,38.75,87.87,693.6,193.56,48.8,816,1047.38,1117.24,0,0,9,0,7,0,877.93,BBB,26.08,17.9,16.36,-69.86,33.66
914,Corp_914,Pharma,Gujarat,32,560.79,169.89,116.36,310.29,626.49,43.6,1033,1171.16,1009.01,5,0,9,0,3,-1,442.12,A,45.78,1.83,20.75,162.15,9.66
915,Corp_915,Auto Components,Uttar Pradesh,9,353.53,118.24,85.23,416.53,621.72,82.3,3516,526.71,1149.19,6,1,12,0,7,2,719.62,BB,127.56,3.52,24.11,-622.48,5.64
916,Corp_916,Chemicals,Haryana,3,124.95,48.96,43.06,693.98,146.79,86.5,3342,544.22,26.17,6,0,28,0,3,1,45.93,BBB,150.69,14.17,34.46,518.05,0.3
917,Corp_917,Infrastructure,Uttar Pradesh,23,413.33,238.99,32.04,317.44,728.59,44.1,4363,486.02,351.58,2,1,11,1,5,-3,853.79,AA,189.96,1.33,7.75,134.44,4.49
918,Corp_918,Textiles,Uttar Pradesh,35,167.09,39.74,1.01,192.05,217.99,71.9,1056,1122.73,199.54,7,0,7,0,9,-5,315.59,AA,134.7,4.83,0.6,923.19,2.34
919,Corp_919,Retail,Rajasthan,6,478.24,47.33,19.31,522.82,102.55,66.4,1429,613.97,451.44,7,0,32,0,8,3,567.55,CCC,293.49,11.05,4.04,162.53,1.93
920,Corp_920,IT Services,Tamil Nadu,18,478.26,167.12,87.33,31.07,325.83,86.1,1624,965.27,202.27,7,0,16,1,9,-3,571.52,BBB,62.9,0.19,18.26,763.0,9.09
921,Corp_921,Retail,Punjab,25,1126.55,86.14,36.67,268.15,33.87,73.4,4748,1246.37,1030.77,0,0,13,0,6,2,338.48,AA,108.46,3.11,3.26,215.6,3.12
922,Corp_922,Infrastructure,Tamil Nadu,38,726.49,42.22,57.27,179.76,250.85,75.4,3148,1144.99,297.54,1,1,21,0,5,-2,802.13,BBB,288.64,4.26,7.88,847.45,2.78
923,Corp_923,Auto Components,Karnataka,11,883.76,9.02,14.22,620.94,224.8,40.8,4503,596.74,1114.03,0,0,17,0,2,-5,875.33,B,153.56,68.84,1.61,-517.29,5.7
924,Corp_924,Auto Components,Karnataka,19,375.34,139.87,16.16,98.78,215.39,39.8,2408,1155.42,1147.59,7,0,4,1,9,1,549.91,BBB,5.06,0.71,4.31,7.83,108.68
925,Corp_925,Textiles,Gujarat,39,928.34,229.04,103.54,104.64,295.33,85.9,2465,463.07,1085.43,7,0,28,0,3,3,159.27,B,166.55,0.46,11.15,-622.36,0.96
926,Corp_926,Chemicals,Delhi,31,784.44,242.8,75.73,649.25,355.75,68.3,3098,581.2,549.04,3,0,11,0,8,-4,722.06,AA,293.03,2.67,9.65,32.16,2.46
927,Corp_927,Steel,Gujarat,19,890.78,148.93,65.95,406.4,184.59,86.1,937,1219.46,1059.18,7,0,15,0,3,2,450.87,BB,37.74,2.73,7.4,160.28,11.95
928,Corp_928,Manufacturing,Punjab,35,69.29,116.59,39.09,424.28,719.3,80.6,3647,1166.19,1052.08,3,1,34,0,8,3,134.68,BB,255.74,3.64,56.42,114.11,0.53
929,Corp_929,Infrastructure,Punjab,30,793.57,157.5,16.23,399.68,851.65,92.4,2610,1021.75,641.2,5,0,7,1,5,-4,703.98,AA,19.77,2.54,2.05,380.55,35.61
930,Corp_930,IT Services,Rajasthan,14,995.8,178.75,16.47,95.06,25.36,69.1,2275,848.48,995.64,1,0,17,0,4,-3,429.39,A,292.76,0.53,1.65,-147.16,1.47
931,Corp_931,Food Processing,Uttar Pradesh,37,61.45,138.77,26.64,587.19,66.03,54.2,2089,757.6,747.77,6,0,30,0,1,0,375.25,B,226.02,4.23,43.35,9.83,1.66
932,Corp_932,Auto Components,Uttar Pradesh,14,262.92,24.34,85.78,148.36,366.24,76.3,1456,161.74,775.21,1,0,20,0,8,0,493.64,CCC,30.02,6.1,32.63,-613.47,16.44
933,Corp_933,Steel,Telangana,26,1171.19,238.02,111.65,631.94,325.97,94.2,3534,814.83,1005.45,2,1,14,0,3,0,93.46,BB,286.51,2.65,9.53,-190.62,0.33
934,Corp_934,Retail,Karnataka,38,1185.65,136.27,12.0,634.87,666.38,81.1,2041,839.55,520.1,7,0,23,0,2,1,575.04,BB,118.31,4.66,1.01,319.45,4.86
935,Corp_935,IT Services,Karnataka,11,689.69,26.18,95.86,95.51,318.21,88.2,280,549.83,365.84,1,0,4,0,1,-2,785.29,AAA,214.85,3.65,13.9,183.99,3.66
936,Corp_936,Food Processing,Gujarat,12,741.85,27.68,65.53,31.42,894.76,39.6,3134,238.16,879.53,4,0,21,0,9,-2,125.09,CCC,85.96,1.14,8.83,-641.37,1.46
937,Corp_937,Chemicals,Tamil Nadu,10,921.98,10.8,-15.94,9.57,354.42,65.6,1023,1284.38,800.47,2,0,30,0,6,0,586.27,BB,40.7,0.89,-1.73,483.91,14.4
938,Corp_938,Chemicals,Karnataka,2,344.09,115.71,107.38,466.76,256.93,72.1,619,1155.33,595.04,5,0,24,0,5,2,526.78,B,145.05,4.03,31.21,560.29,3.63
939,Corp_939,Auto Components,Punjab,24,1086.44,32.24,98.34,453.39,523.59,52.1,2493,583.65,225.08,3,0,22,0,9,5,827.55,A,213.5,14.06,9.05,358.57,3.88
940,Corp_940,Food Processing,Delhi,26,941.12,208.93,24.95,55.82,400.98,73.3,1296,905.97,881.93,5,0,16,0,7,-2,824.23,BB,208.07,0.27,2.65,24.04,3.96
941,Corp_941,Pharma,Delhi,35,451.57,98.59,64.54,369.67,265.32,61.2,4161,824.78,317.96,1,0,8,0,2,-3,294.62,CCC,190.66,3.75,14.29,506.82,1.55
942,Corp_942,Retail,Karnataka,17,408.99,47.19,-8.41,428.12,180.67,93.0,3485,240.32,1088.65,7,0,7,0,4,3,227.74,BB,209.43,9.07,-2.06,-848.33,1.09
943,Corp_943,Retail,Punjab,32,523.25,199.51,89.87,472.22,806.86,66.7,3792,499.13,824.42,2,0,20,0,7,-3,295.53,AAA,113.22,2.37,17.18,-325.29,2.61
944,Corp_944,Chemicals,Punjab,39,292.95,27.34,49.44,12.33,848.72,79.8,4574,1191.83,889.02,6,0,13,0,8,1,434.13,AA,251.98,0.45,16.88,302.81,1.72
945,Corp_945,IT Services,Tamil Nadu,13,269.06,165.77,3.68,467.38,419.18,76.6,3063,944.6,536.02,2,0,3,1,4,-5,186.02,AAA,232.68,2.82,1.37,408.58,0.8
946,Corp_946,Pharma,Maharashtra,8,865.32,12.53,-12.31,321.16,678.21,89.7,4542,975.23,256.45,0,0,33,0,5,5,19.53,AA,212.63,25.63,-1.42,718.78,0.09
947,Corp_947,Textiles,Maharashtra,23,909.19,78.36,9.72,283.79,720.75,87.0,1666,50.62,502.72,4,0,17,0,1,-2,248.94,B,200.51,3.62,1.07,-452.1,1.24
948,Corp_948,Steel,Maharashtra,19,231.95,226.27,89.4,448.61,587.35,37.6,2865,168.11,447.18,7,0,5,0,8,-4,140.18,CCC,122.26,1.98,38.54,-279.07,1.15
949,Corp_949,Food Processing,Telangana,17,403.27,6.51,89.64,531.55,270.89,52.8,3275,132.31,454.41,1,1,23,0,9,-5,761.72,AA,77.95,81.65,22.23,-322.1,9.77
950,Corp_950,IT Services,Uttar Pradesh,2,469.45,204.53,12.68,196.74,649.42,92.3,1952,454.61,428.86,6,0,19,0,5,5,605.71,BBB,74.59,0.96,2.7,25.75,8.12
951,Corp_951,Textiles,Tamil Nadu,9,899.05,153.55,86.14,471.5,837.66,73.4,892,1292.3,508.79,0,0,5,0,5,4,22.04,AAA,212.4,3.07,9.58,783.51,0.1
952,Corp_952,Manufacturing,Delhi,14,769.68,220.3,111.15,71.95,603.41,59.3,2216,1248.3,863.25,2,1,8,0,4,-4,94.98,AAA,184.66,0.33,14.44,385.05,0.51
953,Corp_953,Textiles,Tamil Nadu,35,312.14,192.61,97.34,96.01,443.83,62.7,1719,891.22,789.0,6,0,22,0,8,1,343.64,AA,268.23,0.5,31.18,102.22,1.28
954,Corp_954,IT Services,Rajasthan,29,880.79,155.66,37.64,328.48,277.68,46.7,4698,541.91,927.47,3,1,7,0,5,0,306.14,CCC,35.24,2.11,4.27,-385.56,8.69
955,Corp_955,Pharma,Karnataka,32,232.67,220.39,27.83,105.12,351.45,49.9,700,556.95,721.54,6,1,20,0,2,-5,771.49,A,125.52,0.48,11.96,-164.59,6.15
956,Corp_956,Textiles,Punjab,14,790.27,32.07,35.02,422.88,547.76,81.1,958,1227.2,842.44,2,0,4,0,7,4,733.9,A,254.76,13.19,4.43,384.76,2.88
957,Corp_957,Auto Components,Karnataka,15,918.82,246.42,109.91,355.47,43.38,86.2,2530,223.01,32.93,1,0,6,0,6,3,636.82,BBB,80.31,1.44,11.96,190.08,7.93
958,Corp_958,Infrastructure,Punjab,32,1022.87,43.61,95.96,629.67,325.71,49.5,745,1135.89,402.87,1,1,19,0,3,4,564.51,CCC,46.71,14.44,9.38,733.02,12.09
959,Corp_959,IT Services,Telangana,19,309.67,175.92,30.5,493.02,229.67,89.8,448,217.05,1082.82,6,0,9,0,3,-4,675.6,BBB,165.66,2.8,9.85,-865.77,4.08
960,Corp_960,Food Processing,Uttar Pradesh,10,1104.29,146.03,53.09,185.92,650.36,85.8,3924,212.63,373.37,3,0,31,0,9,0,698.99,AAA,110.79,1.27,4.81,-160.74,6.31
961,Corp_961,Pharma,Telangana,15,943.19,71.46,118.66,671.66,34.03,68.1,1575,71.87,1016.74,0,0,20,0,3,-4,261.07,BBB,113.09,9.4,12.58,-944.87,2.31
962,Corp_962,Steel,Tamil Nadu,23,473.42,198.05,68.99,570.12,490.55,68.6,3097,62.02,728.55,2,1,27,0,1,-4,729.54,BB,25.93,2.88,14.57,-666.53,28.13
963,Corp_963,Food Processing,Telangana,39,133.57,163.96,77.71,182.66,440.82,60.3,4997,869.8,489.57,7,0,5,0,5,1,476.87,B,269.96,1.11,58.18,380.23,1.77
964,Corp_964,Auto Components,Karnataka,30,510.87,178.55,11.75,654.96,709.53,73.6,1615,983.13,1024.78,6,1,24,0,7,-1,13.25,AAA,181.08,3.67,2.3,-41.65,0.07
965,Corp_965,Manufacturing,Telangana,6,1171.17,76.12,117.47,659.43,10.52,52.3,1106,960.32,296.53,0,1,34,0,8,0,396.95,BB,37.59,8.66,10.03,663.79,10.56
966,Corp_966,Retail,Uttar Pradesh,6,727.46,12.07,21.06,79.44,729.18,73.2,4532,562.78,961.39,1,0,28,0,7,3,279.68,BB,225.15,6.58,2.9,-398.61,1.24
967,Corp_967,Chemicals,Gujarat,31,1133.66,48.64,-1.45,483.23,757.81,82.1,4322,838.01,1150.79,3,0,30,0,1,4,381.75,BB,282.09,9.93,-0.13,-312.78,1.35
968,Corp_968,Chemicals,Uttar Pradesh,2,41.17,139.68,27.28,431.57,412.9,75.1,1041,71.2,585.53,4,0,26,0,6,3,711.56,AA,132.25,3.09,66.26,-514.33,5.38
969,Corp_969,IT Services,Maharashtra,34,1023.41,50.82,-7.4,693.66,407.61,46.2,4774,812.29,383.26,1,0,13,0,5,-4,564.1,AAA,98.28,13.65,-0.72,429.03,5.74
970,Corp_970,Food Processing,Tamil Nadu,32,1020.31,186.4,50.17,655.63,549.81,43.5,2903,520.3,977.72,4,0,29,0,5,-2,408.33,AAA,142.83,3.52,4.92,-457.42,2.86
971,Corp_971,Food Processing,Punjab,4,1137.49,97.92,39.44,508.45,796.62,76.1,4667,594.56,756.31,5,0,3,0,6,-5,443.42,AA,57.86,5.19,3.47,-161.75,7.66
972,Corp_972,Food Processing,Delhi,36,125.7,155.19,109.95,556.81,283.9,76.6,781,855.4,575.84,7,0,15,0,6,1,564.8,BB,43.74,3.59,87.47,279.56,12.91
973,Corp_973,Infrastructure,Haryana,15,532.12,79.47,7.1,370.62,408.15,55.4,2876,1083.95,180.92,2,0,21,0,6,-5,881.28,BBB,235.9,4.66,1.33,903.03,3.74
974,Corp_974,Infrastructure,Telangana,23,128.74,122.58,18.6,663.41,39.23,88.4,3738,1093.55,968.64,3,0,10,0,3,-1,140.0,CCC,133.52,5.41,14.45,124.91,1.05
975,Corp_975,Chemicals,Rajasthan,8,718.27,96.34,112.19,471.63,622.63,77.4,1049,646.87,972.69,2,0,25,0,8,-4,512.66,BBB,282.97,4.9,15.62,-325.82,1.81
976,Corp_976,Steel,Gujarat,34,390.59,91.28,61.38,201.32,155.98,78.6,165,72.88,552.94,2,0,33,0,2,-5,333.17,BBB,43.94,2.21,15.71,-480.06,7.58
977,Corp_977,Retail,Rajasthan,8,1177.75,118.47,-3.52,628.19,781.22,42.5,3707,1109.53,699.63,5,0,7,0,5,3,647.11,BB,120.21,5.3,-0.3,409.9,5.38
978,Corp_978,Steel,Haryana,12,687.48,15.83,78.37,697.2,830.03,37.5,828,101.19,1099.62,2,0,5,0,3,-3,65.66,BBB,269.19,44.04,11.4,-998.43,0.24
979,Corp_979,Infrastructure,Uttar Pradesh,24,71.53,69.54,102.56,242.94,608.07,60.6,2614,758.69,179.15,4,0,28,0,4,-2,174.34,BB,225.73,3.49,143.38,579.54,0.77
980,Corp_980,Textiles,Haryana,38,60.75,220.25,30.14,261.7,56.66,85.4,1298,126.05,125.59,6,1,32,0,7,4,135.54,A,85.48,1.19,49.61,0.46,1.59
981,Corp_981,Textiles,Telangana,28,688.13,166.15,62.34,305.45,243.69,39.7,1807,663.26,178.66,5,0,27,0,7,4,220.1,BB,21.93,1.84,9.06,484.6,10.04
982,Corp_982,Food Processing,Delhi,2,88.65,12.26,108.56,620.29,620.82,65.8,554,1090.54,122.89,3,0,26,0,3,-2,470.55,BB,168.59,50.59,122.46,967.65,2.79
983,Corp_983,IT Services,Rajasthan,13,175.51,35.09,51.9,324.06,245.25,40.3,3180,797.13,67.31,4,0,13,0,9,4,428.84,B,50.97,9.24,29.57,729.82,8.41
984,Corp_984,Auto Components,Punjab,32,510.65,142.85,85.2,208.86,507.58,64.7,2963,258.65,156.73,5,1,32,1,5,5,840.48,CCC,92.01,1.46,16.68,101.92,9.13
985,Corp_985,Auto Components,Haryana,18,130.88,155.76,72.18,474.8,292.85,58.8,2085,923.54,746.08,3,0,20,0,5,1,218.83,BBB,125.97,3.05,55.15,177.46,1.74
986,Corp_986,Retail,Punjab,36,625.64,83.33,91.61,8.59,114.21,52.9,2856,1138.35,259.75,3,1,32,0,1,-1,611.52,BBB,270.93,0.1,14.64,878.6,2.26
987,Corp_987,Manufacturing,Telangana,36,397.76,179.74,17.7,439.57,305.81,73.6,4126,982.13,630.69,5,0,8,0,1,-1,487.4,BBB,174.44,2.45,4.45,351.44,2.79
988,Corp_988,Infrastructure,Punjab,38,1021.35,165.39,31.65,335.12,705.28,71.4,749,530.18,633.41,5,0,22,0,8,-5,138.16,BB,64.17,2.03,3.1,-103.23,2.15
989,Corp_989,Infrastructure,Gujarat,38,716.35,28.46,102.72,517.57,851.75,93.5,4385,1191.73,954.94,0,1,31,0,6,-5,222.7,AA,181.92,18.19,14.34,236.79,1.22
990,Corp_990,Textiles,Gujarat,10,222.61,241.29,35.07,619.9,289.71,78.1,120,965.88,371.76,5,0,3,0,3,-2,605.51,A,76.14,2.57,15.75,594.12,7.95
991,Corp_991,Retail,Uttar Pradesh,32,553.57,140.89,11.41,231.76,885.61,76.4,3612,657.11,853.56,3,0,27,0,4,-5,229.18,CCC,103.15,1.64,2.06,-196.45,2.22
992,Corp_992,Textiles,Punjab,24,980.84,228.78,35.79,28.31,606.66,44.5,4023,236.17,314.44,3,1,7,0,9,-2,483.32,CCC,221.73,0.12,3.65,-78.27,2.18
993,Corp_993,Chemicals,Haryana,25,38.45,223.24,99.75,82.12,212.96,82.4,1466,1126.0,1031.93,6,0,22,0,2,2,623.41,A,167.3,0.37,259.43,94.07,3.73
994,Corp_994,Manufacturing,Rajasthan,29,906.93,37.76,117.79,109.74,753.44,55.2,812,1297.07,1156.02,4,0,10,1,7,2,710.09,A,279.99,2.91,12.99,141.05,2.54
995,Corp_995,Food Processing,Delhi,15,919.46,161.45,83.24,651.23,446.1,47.4,551,29.08,744.83,6,1,27,0,5,-3,221.81,CCC,135.5,4.03,9.05,-715.75,1.64
996,Corp_996,Infrastructure,Delhi,35,329.05,143.15,31.34,604.97,95.5,79.1,2740,883.29,318.12,1,0,3,0,9,-2,361.98,CCC,285.04,4.23,9.52,565.17,1.27
997,Corp_997,Infrastructure,Delhi,32,1018.71,248.76,78.48,182.35,11.58,86.7,405,595.28,225.26,4,0,15,0,9,1,336.8,BBB,17.72,0.73,7.7,370.02,19.01
998,Corp_998,Manufacturing,Gujarat,7,719.62,153.04,89.67,439.3,47.34,41.1,1079,552.06,996.89,7,0,22,0,2,-1,626.69,A,184.93,2.87,12.46,-444.83,3.39
999,Corp_999,Auto Components,Gujarat,24,969.65,62.27,26.53,303.31,204.29,73.4,1807,1203.87,1223.03,3,1,4,0,7,-2,799.46,B,201.98,4.87,2.74,-19.16,3.96
1000,Corp_1000,Food Processing,Rajasthan,23,444.36,191.04,57.04,331.85,677.59,50.3,2122,1199.3,1079.01,2,1,6,0,5,-5,714.36,A,291.84,1.74,12.84,120.29,2.45
1001,Corp_1001,Manufacturing,Tamil Nadu,2,1196.64,235.77,23.45,564.78,243.76,72.6,785,115.35,948.97,4,1,21,0,5,3,809.25,B,99.54,2.4,1.96,-833.62,8.13
1002,Corp_1002,Manufacturing,Maharashtra,38,462.13,3.48,91.89,149.43,306.21,74.6,4100,437.21,110.39,6,0,10,0,6,-3,182.36,BB,243.27,42.94,19.88,326.82,0.75
1003,Corp_1003,Food Processing,Telangana,37,989.83,239.17,-19.62,687.5,697.81,36.9,984,866.99,623.57,4,0,27,0,2,-2,724.84,A,288.04,2.87,-1.98,243.42,2.52
1004,Corp_1004,Chemicals,Uttar Pradesh,28,514.48,105.12,-15.15,316.47,56.62,38.9,538,691.17,408.39,1,0,31,0,4,4,277.43,AAA,192.84,3.01,-2.94,282.78,1.44
1005,Corp_1005,IT Services,Gujarat,36,673.76,156.99,107.48,591.69,423.77,39.9,2630,359.18,1011.51,2,0,33,1,3,-2,34.57,AA,31.76,3.77,15.95,-652.33,1.09
1006,Corp_1006,Chemicals,Tamil Nadu,24,1164.97,5.13,27.77,231.55,78.7,62.8,428,578.12,289.97,1,0,13,0,9,1,185.69,BB,247.15,45.14,2.38,288.15,0.75
1007,Corp_1007,Food Processing,Telangana,14,1190.6,159.22,50.71,395.82,406.65,70.8,3376,949.42,816.52,1,0,8,0,5,5,818.78,AAA,249.24,2.49,4.26,132.9,3.29
1008,Corp_1008,IT Services,Punjab,31,1048.99,13.82,5.04,64.74,277.54,72.9,1802,1259.86,1247.32,6,0,22,0,7,1,782.94,BBB,224.74,4.68,0.48,12.54,3.48
1009,Corp_1009,Chemicals,Gujarat,29,178.42,126.24,10.67,345.15,75.85,37.6,4105,102.42,662.99,0,0,21,0,5,2,646.7,AA,74.87,2.73,5.98,-560.57,8.64
1010,Corp_1010,Manufacturing,Maharashtra,6,744.36,121.27,12.65,208.74,717.36,93.8,4400,784.07,814.56,5,0,21,1,7,-4,32.65,AA,49.36,1.72,1.7,-30.49,0.66
1011,Corp_1011,Textiles,Telangana,22,728.35,196.67,84.35,268.84,664.11,76.3,204,96.63,158.22,3,0,7,0,8,5,816.92,BBB,293.92,1.37,11.58,-61.59,2.78
1012,Corp_1012,Chemicals,Punjab,22,543.51,162.69,110.49,590.33,348.38,82.1,1185,647.85,830.11,3,1,24,0,8,-5,307.56,BBB,94.92,3.63,20.33,-182.26,3.24
1013,Corp_1013,Chemicals,Haryana,12,1031.67,91.85,111.19,672.52,747.27,70.4,1446,672.25,154.29,6,0,22,0,6,0,441.32,A,133.21,7.32,10.78,517.96,3.31
1014,Corp_1014,Textiles,Maharashtra,7,664.13,43.51,110.77,117.35,400.95,53.9,4176,171.25,709.2,5,0,10,0,8,-5,206.34,AAA,194.05,2.7,16.68,-537.95,1.06
1015,Corp_1015,Chemicals,Karnataka,36,137.67,68.67,32.55,567.66,129.06,58.5,4063,1134.14,757.11,6,0,33,0,1,-3,471.26,A,247.82,8.27,23.64,377.03,1.9
1016,Corp_1016,Food Processing,Telangana,9,930.34,32.29,53.0,596.34,758.04,40.3,3476,895.93,750.77,2,0,20,0,8,-1,642.49,BBB,206.71,18.47,5.7,145.16,3.11
1017,Corp_1017,Textiles,Karnataka,18,838.47,220.39,43.1,457.84,17.96,88.5,2552,96.25,747.73,3,0,8,0,7,3,268.3,A,78.55,2.08,5.14,-651.48,3.42
1018,Corp_1018,Infrastructure,Punjab,27,775.86,133.88,57.81,254.62,420.95,72.8,4818,120.5,912.44,5,1,6,0,4,-3,554.33,AAA,265.23,1.9,7.45,-791.94,2.09
1019,Corp_1019,Manufacturing,Maharashtra,16,710.9,235.21,7.26,513.8,91.76,82.3,1878,632.41,329.32,3,1,27,0,8,1,566.24,CCC,294.44,2.18,1.02,303.09,1.92
1020,Corp_1020,Manufacturing,Tamil Nadu,3,173.65,65.18,31.46,8.9,193.32,91.3,4200,1099.36,529.55,6,1,10,0,9,-3,844.91,CCC,124.77,0.14,18.12,569.81,6.77
1021,Corp_1021,Pharma,Telangana,2,983.28,137.69,-14.51,14.69,762.17,88.5,1298,882.15,55.21,7,1,16,0,2,3,882.29,B,43.87,0.11,-1.48,826.94,20.11
1022,Corp_1022,Manufacturing,Gujarat,33,238.49,25.83,18.22,103.69,91.93,50.1,3929,1002.97,498.39,1,1,19,0,8,-5,546.03,CCC,41.43,4.01,7.64,504.58,13.18
1023,Corp_1023,IT Services,Delhi,29,419.05,95.12,77.22,658.84,649.11,57.6,2077,783.25,761.95,0,0,21,0,1,1,56.0,BBB,230.05,6.93,18.43,21.3,0.24
1024,Corp_1024,Textiles,Uttar Pradesh,32,797.65,168.71,62.43,76.06,760.38,77.7,3095,1185.19,56.82,5,0,32,0,4,-4,283.82,B,187.14,0.45,7.83,1128.37,1.52
1025,Corp_1025,IT Services,Gujarat,30,1047.56,130.18,-11.3,302.37,615.13,39.6,2859,149.29,937.51,3,1,16,0,8,0,454.3,A,236.44,2.32,-1.08,-788.22,1.92
1026,Corp_1026,Auto Components,Gujarat,6,503.48,211.87,97.07,225.1,90.37,50.4,1266,259.57,540.99,2,0,15,1,8,-5,158.17,BB,156.97,1.06,19.28,-281.42,1.01
1027,Corp_1027,Steel,Punjab,20,586.92,44.99,17.25,688.04,712.48,37.2,594,1101.0,1185.37,5,0,15,1,5,0,12.16,A,83.07,15.29,2.94,-84.37,0.15
1028,Corp_1028,IT Services,Punjab,18,929.89,176.41,-4.54,87.83,703.07,61.5,4078,435.06,266.79,5,0,7,0,1,5,806.1,BBB,224.38,0.5,-0.49,168.27,3.59
1029,Corp_1029,Infrastructure,Karnataka,31,211.47,52.5,22.97,524.92,823.45,63.5,1152,961.06,592.28,1,0,23,0,3,3,797.74,BBB,139.98,10.0,10.86,368.78,5.7
1030,Corp_1030,Manufacturing,Delhi,20,1041.09,112.63,82.26,269.32,396.81,73.8,1158,782.61,587.5,5,0,18,0,5,-1,362.85,BBB,286.28,2.39,7.9,195.11,1.27
1031,Corp_1031,Auto Components,Gujarat,7,859.14,31.0,111.08,611.3,452.45,81.7,1370,1295.75,915.16,6,0,29,0,2,1,340.01,BBB,90.12,19.72,12.93,380.59,3.77
1032,Corp_1032,Manufacturing,Karnataka,37,585.91,5.01,76.59,350.41,621.65,94.6,1366,983.7,1036.67,2,0,15,0,5,0,576.26,AA,106.23,69.94,13.07,-52.97,5.42
1033,Corp_1033,Food Processing,Uttar Pradesh,26,844.52,117.72,10.8,238.5,217.02,64.1,1116,1232.39,337.17,7,0,23,0,4,5,587.12,AAA,246.9,2.03,1.28,895.22,2.38
1034,Corp_1034,Food Processing,Telangana,23,925.86,228.45,51.12,651.34,103.21,50.1,1939,561.04,28.18,6,0,11,1,1,0,225.61,CCC,117.76,2.85,5.52,532.86,1.92
1035,Corp_1035,Manufacturing,Tamil Nadu,39,719.68,173.52,56.84,675.03,174.16,66.4,1482,537.04,94.86,5,0,23,1,5,3,760.58,CCC,271.12,3.89,7.9,442.18,2.81
1036,Corp_1036,Pharma,Punjab,8,1001.93,216.55,69.58,473.5,509.3,93.2,4293,655.57,212.14,6,1,5,0,4,3,371.17,BBB,214.69,2.19,6.94,443.43,1.73
1037,Corp_1037,Food Processing,Maharashtra,30,210.19,210.36,-9.98,487.99,92.9,78.6,283,851.73,194.05,0,1,5,0,6,0,889.51,AA,235.9,2.32,-4.75,657.68,3.77
1038,Corp_1038,Chemicals,Haryana,14,558.78,237.31,60.98,130.24,176.23,71.0,3436,474.68,200.04,7,0,9,0,2,4,707.03,BB,240.24,0.55,10.91,274.64,2.94
1039,Corp_1039,Textiles,Gujarat,21,599.03,162.02,-4.19,48.36,392.34,40.3,4407,69.87,52.15,5,0,29,0,3,3,57.59,AAA,23.56,0.3,-0.7,17.72,2.44
1040,Corp_1040,Textiles,Karnataka,18,650.45,43.38,18.76,444.8,759.12,86.9,3753,495.97,1109.68,6,0,8,0,9,-5,197.96,BBB,125.58,10.25,2.88,-613.71,1.58
1041,Corp_1041,Infrastructure,Punjab,12,772.61,156.9,-7.08,294.61,626.81,58.1,4489,667.91,347.37,6,0,21,0,1,2,888.28,A,33.37,1.88,-0.92,320.54,26.62
1042,Corp_1042,Chemicals,Telangana,17,393.89,216.64,-14.69,352.29,418.17,39.7,3731,499.04,65.55,2,0,3,0,7,-2,692.44,CCC,181.9,1.63,-3.73,433.49,3.81
1043,Corp_1043,Textiles,Tamil Nadu,31,1045.21,17.91,46.07,578.94,90.01,46.5,1755,543.47,1109.39,1,0,29,0,1,1,457.78,A,19.88,32.32,4.41,-565.92,23.03
1044,Corp_1044,Textiles,Tamil Nadu,33,359.59,121.87,18.75,330.59,207.12,41.0,4915,808.56,229.88,2,1,28,0,6,3,858.79,AAA,130.33,2.71,5.21,578.68,6.59
